backend,render_ms,frame_ms,render_fps,frame_fps
CUDA,1.2478,1.9378,801.411,516.049
CUDA,1.2543,1.9187,797.257,521.186
CUDA,1.0452,1.6375,956.755,610.687
CUDA,1.0457,1.6479,956.297,606.833
CUDA,1.2482,2.1526,801.154,464.554
CUDA,2.0694,2.8209,483.232,354.497
CUDA,1.4109,2.1277,708.767,469.991
CUDA,1.4106,2.1181,708.918,472.121
CUDA,1.3913,2.0762,718.752,481.649
CUDA,1.3164,1.9994,759.648,500.15
CUDA,1.3812,2.1251,724.008,470.566
CUDA,1.5042,2.325,664.805,430.108
CUDA,1.6442,2.3946,608.199,417.606
CUDA,1.7567,2.478,569.249,403.551
CUDA,1.4015,2.0988,713.521,476.463
CUDA,1.373,2.0606,728.332,485.296
CUDA,1.4164,2.1,706.015,476.19
CUDA,1.3996,2.0702,714.49,483.045
CUDA,1.2965,2.057,771.307,486.145
CUDA,1.2583,1.9796,794.723,505.153
CUDA,1.913,2.6109,522.739,383.01
CUDA,1.2629,1.9343,791.828,516.983
CUDA,1.3206,2.0643,757.232,484.426
CUDA,1.3205,2.0755,757.289,481.812
CUDA,1.4143,2.1326,707.064,468.911
CUDA,1.3931,2.0761,717.824,481.672
CUDA,1.2996,2.0782,769.468,481.186
CUDA,1.45,2.3362,689.655,428.046
CUDA,2.0755,2.9879,481.812,334.683
CUDA,1.3031,1.986,767.401,503.525
CUDA,1.316,1.9757,759.878,506.15
CUDA,1.113,1.6926,898.473,590.807
CUDA,1.117,1.8693,895.255,534.96
CUDA,1.2979,1.9765,770.475,505.945
CUDA,1.3527,2.1727,739.262,460.257
CUDA,1.6501,2.4372,606.024,410.307
CUDA,1.9058,2.7592,524.714,362.424
CUDA,1.2925,2.0101,773.694,497.488
CUDA,1.3259,2.0445,754.205,489.117
CUDA,1.2804,2.0816,781.006,480.4
CUDA,1.2789,2.0042,781.922,498.952
CUDA,1.3107,3.024,762.951,330.688
CUDA,1.6673,2.5188,599.772,397.014
CUDA,1.8848,2.9161,530.56,342.924
CUDA,1.3443,2.3269,743.882,429.756
CUDA,1.2755,2.1833,784.006,458.022
CUDA,1.4098,2.177,709.32,459.348
CUDA,1.4327,2.1832,697.983,458.043
CUDA,1.6147,2.781,619.31,359.583
CUDA,1.355,2.1297,738.007,469.55
CUDA,1.3477,2.0597,742.005,485.508
CUDA,1.2675,1.9464,788.955,513.769
CUDA,1.3128,2.0803,761.731,480.7
CUDA,1.3374,2.1204,747.719,471.609
CUDA,1.289,1.9915,775.795,502.134
CUDA,1.2618,1.9534,792.519,511.928
CUDA,1.2469,2.156,801.989,463.822
CUDA,2.1222,3.211,471.209,311.429
CUDA,1.4816,2.3864,674.946,419.041
CUDA,1.3779,2.2902,725.742,436.643
CUDA,1.3819,2.2356,723.641,447.307
CUDA,1.5163,2.4503,659.5,408.113
CUDA,1.3151,2.2488,760.398,444.682
CUDA,1.4824,2.4397,674.582,409.886
CUDA,1.1546,2.1393,866.101,467.443
CUDA,1.4598,2.3041,685.025,434.009
CUDA,1.2949,2.2037,772.26,453.782
CUDA,1.3498,2.1167,740.85,472.434
CUDA,1.3213,2.0795,756.83,480.885
CUDA,1.3097,2.0097,763.534,497.587
CUDA,1.1391,1.9656,877.886,508.75
CUDA,1.195,2.2208,836.82,450.288
CUDA,2.1828,2.9426,458.127,339.836
CUDA,1.6008,2.4721,624.688,404.514
CUDA,1.4821,2.3122,674.718,432.489
CUDA,1.5587,2.3956,641.56,417.432
CUDA,1.4367,2.1969,696.04,455.187
CUDA,1.653,2.5107,604.961,398.295
CUDA,1.102,1.9129,907.441,522.766
CUDA,1.0182,1.7011,982.125,587.855
CUDA,1.1775,1.8668,849.257,535.676
CUDA,1.3228,2.0534,755.972,486.997
CUDA,1.2955,2.0038,771.903,499.052
CUDA,1.289,2.0149,775.795,496.303
CUDA,1.2631,1.9998,791.703,500.05
CUDA,1.259,2.0938,794.281,477.601
CUDA,1.325,2.0468,754.717,488.568
CUDA,2.05,2.6419,487.805,378.515
CUDA,1.414,2.1355,707.214,468.274
CUDA,1.2569,1.9394,795.608,515.623
CUDA,1.2961,1.9642,771.545,509.113
CUDA,1.0718,1.7,933.01,588.235
CUDA,1.0639,1.6735,939.938,597.55
CUDA,1.0687,1.6774,935.716,596.161
CUDA,1.1262,1.8266,887.942,547.465
CUDA,0.8775,2.71,1139.6,369.004
CUDA,1.1684,1.8034,855.871,554.508
CUDA,1.0491,1.6364,953.198,611.098
CUDA,1.0486,1.6422,953.653,608.939
CUDA,1.0556,1.6464,947.329,607.386
CUDA,1.2919,1.9785,774.054,505.433
CUDA,1.2438,1.8896,803.988,529.213
CUDA,1.2743,1.9745,784.745,506.457
CUDA,1.4087,2.1863,709.874,457.394
CUDA,2.1653,2.8013,461.83,356.977
CUDA,1.2953,1.961,772.022,509.944
CUDA,1.2783,1.9697,782.289,507.692
CUDA,1.2622,1.9423,792.268,514.854
CUDA,1.0725,1.6918,932.401,591.086
CUDA,1.0631,1.6704,940.645,598.659
CUDA,1.0511,1.6558,951.384,603.938
CUDA,1.1043,1.8906,905.551,528.933
CUDA,1.0212,2.7962,979.24,357.628
CUDA,1.5019,2.2899,665.823,436.7
CUDA,1.4989,2.2423,667.156,445.971
CUDA,1.4173,2.1379,705.567,467.749
CUDA,1.4019,2.1272,713.318,470.102
CUDA,1.3911,2.1406,718.856,467.159
CUDA,1.5748,2.4291,635.001,411.675
CUDA,1.3366,2.0679,748.167,483.582
CUDA,1.7293,2.4672,578.269,405.318
CUDA,1.3292,2.0401,752.332,490.172
CUDA,1.0744,1.791,930.752,558.347
CUDA,1.2837,1.9318,778.998,517.652
CUDA,1.0428,1.6296,958.957,613.648
CUDA,1.045,1.6311,956.938,613.083
CUDA,1.039,1.6557,962.464,603.974
CUDA,1.3378,2.0259,747.496,493.608
CUDA,1.9413,2.7273,515.119,366.663
CUDA,1.2701,1.9241,787.34,519.724
CUDA,1.254,1.9139,797.448,522.493
CUDA,1.254,1.9022,797.448,525.707
CUDA,1.0396,1.6203,961.908,617.17
CUDA,1.0418,1.6203,959.877,617.17
CUDA,1.0452,1.7214,956.755,580.923
CUDA,1.0761,1.6843,929.282,593.718
CUDA,1.0843,1.8982,922.254,526.815
CUDA,0.8896,1.8346,1124.1,545.078
CUDA,1.471,2.1855,679.81,457.561
CUDA,1.3948,2.0804,716.949,480.677
CUDA,1.3947,2.0754,717,481.835
CUDA,1.3924,2.0658,718.184,484.074
CUDA,1.5653,2.303,638.855,434.216
CUDA,1.5369,2.4519,650.66,407.847
CUDA,1.4126,2.1049,707.914,475.082
CUDA,2.0478,2.7355,488.329,365.564
CUDA,1.392,2.0756,718.391,481.788
CUDA,1.4386,2.1056,695.12,474.924
CUDA,1.2403,1.9043,806.257,525.127
CUDA,1.0465,1.9313,955.566,517.786
CUDA,1.3754,2.1755,727.061,459.664
CUDA,1.2204,2.4927,819.404,401.171
CUDA,2.0688,3.1321,483.372,319.275
CUDA,1.3289,2.0694,752.502,483.232
CUDA,1.2501,1.9188,799.936,521.159
CUDA,1.0609,1.6526,942.596,605.107
CUDA,1.0456,1.9358,956.389,516.582
CUDA,1.294,2.0268,772.798,493.389
CUDA,1.3183,2.1349,758.553,468.406
CUDA,1.2668,1.9754,789.391,506.227
CUDA,2.0407,2.6483,490.028,377.601
CUDA,1.2574,1.9239,795.292,519.778
CUDA,1.2407,1.883,805.997,531.067
CUDA,1.2287,1.8699,813.868,534.788
CUDA,1.2719,1.9209,786.225,520.589
CUDA,1.0477,1.6166,954.472,618.582
CUDA,1.2669,1.9193,789.328,521.023
CUDA,1.3788,2.2049,725.268,453.535
CUDA,2.2541,3.016,443.636,331.565
CUDA,1.1681,2.822,856.091,354.359
CUDA,1.3595,2.2546,735.565,443.538
CUDA,1.4894,2.3146,671.411,432.04
CUDA,1.3942,2.1426,717.257,466.723
CUDA,1.3522,2.27,739.536,440.529
CUDA,1.7009,2.7357,587.924,365.537
CUDA,2.0601,2.9178,485.413,342.724
CUDA,1.3723,2.1825,728.704,458.19
CUDA,1.2929,2.086,773.455,479.386
CUDA,1.3326,2.0784,750.413,481.139
CUDA,1.4162,2.2866,706.115,437.331
CUDA,1.3554,2.449,737.79,408.33
CUDA,1.7516,3.1388,570.907,318.593
CUDA,1.557,2.391,642.261,418.235
CUDA,1.6396,2.5557,609.905,391.282
CUDA,1.4873,2.2839,672.359,437.848
CUDA,1.4207,2.1939,703.878,455.809
CUDA,1.4073,2.2139,710.581,451.692
CUDA,1.5401,2.293,649.308,436.11
CUDA,1.6039,2.3177,623.48,431.462
CUDA,1.4851,2.2167,673.355,451.121
CUDA,1.2449,1.9285,803.277,518.538
CUDA,1.0542,1.6654,948.587,600.456
CUDA,1.0468,1.7733,955.292,563.92
CUDA,1.0661,1.6796,937.998,595.38
CUDA,1.2604,1.9207,793.399,520.644
CUDA,1.2399,1.9744,806.517,506.483
CUDA,1.2851,1.9952,778.15,501.203
CUDA,2.0519,2.8952,487.353,345.399
CUDA,1.2605,1.9898,793.336,502.563
CUDA,1.2541,1.9527,797.385,512.111
CUDA,1.2745,1.9603,784.621,510.126
CUDA,1.0634,1.6673,940.38,599.772
CUDA,1.0668,2.4421,937.383,409.484
CUDA,1.0715,1.9939,933.271,501.53
CUDA,1.2897,1.9757,775.374,506.15
CUDA,2.0703,2.6997,483.022,370.412
CUDA,1.0622,1.6595,941.442,602.591
CUDA,1.2895,1.9656,775.494,508.75
CUDA,1.3212,2.0917,756.888,478.08
CUDA,1.4266,2.1677,700.967,461.318
CUDA,1.3762,2.1114,726.639,473.619
CUDA,1.6534,2.4557,604.814,407.216
CUDA,1.6605,2.4165,602.228,413.822
CUDA,1.8105,2.6681,552.334,374.799
CUDA,1.438,2.1573,695.41,463.542
CUDA,1.4548,2.2044,687.38,453.638
CUDA,1.4272,2.1479,700.673,465.571
CUDA,1.4361,2.172,696.33,460.405
CUDA,1.475,2.2852,677.966,437.598
CUDA,1.6408,2.564,609.459,390.016
CUDA,1.9355,2.7681,516.662,361.259
CUDA,1.4967,2.3063,668.137,433.595
CUDA,1.3183,2.0464,758.553,488.663
CUDA,1.3105,2.0142,763.068,496.475
CUDA,1.3527,2.0857,739.262,479.455
CUDA,1.3694,13.9507,730.247,71.681
CUDA,1.2763,2.5751,783.515,388.334
CUDA,1.7585,2.6901,568.667,371.733
CUDA,1.5033,2.2819,665.203,438.231
CUDA,2.3136,3.03,432.227,330.033
CUDA,1.4906,2.1995,670.871,454.649
CUDA,1.443,2.1493,693.001,465.268
CUDA,1.4229,2.1305,702.79,469.373
CUDA,1.4789,2.4138,676.178,414.285
CUDA,1.642,2.6018,609.013,384.349
CUDA,1.6648,2.4631,600.673,405.992
CUDA,1.6589,2.4091,602.809,415.093
CUDA,1.2748,2.0281,784.437,493.072
CUDA,1.4502,2.174,689.56,459.982
CUDA,1.4268,2.1941,700.869,455.768
CUDA,1.4098,2.3445,709.32,426.53
CUDA,1.4498,2.5274,689.75,395.664
CUDA,2.0765,2.9873,481.58,334.75
CUDA,1.669,2.6159,599.161,382.278
CUDA,1.5322,2.3765,652.656,420.787
CUDA,1.4214,2.1417,703.532,466.919
CUDA,1.4407,2.2441,694.107,445.613
CUDA,1.3566,2.1132,737.137,473.216
CUDA,1.8994,2.8662,526.482,348.894
CUDA,1.6423,2.7646,608.902,361.716
CUDA,1.3741,2.0894,727.749,478.606
CUDA,1.3646,2.1016,732.815,475.828
CUDA,1.4,2.1988,714.286,454.794
CUDA,1.5053,2.4395,664.319,409.92
CUDA,1.405,2.1949,711.744,455.602
CUDA,1.7596,2.8617,568.311,349.443
CUDA,1.7052,2.565,586.441,389.864
CUDA,1.3589,2.077,735.889,481.464
CUDA,1.2982,2.0672,770.297,483.746
CUDA,1.2732,1.9961,785.423,500.977
CUDA,1.3695,2.0871,730.194,479.134
CUDA,1.085,1.7144,921.659,583.294
CUDA,1.0854,1.7275,921.319,578.871
CUDA,1.7737,2.7277,563.793,366.609
CUDA,2.209,2.9792,452.694,335.661
CUDA,1.4029,2.2436,712.809,445.712
CUDA,1.2674,2.2604,789.017,442.4
CUDA,1.3986,2.2616,715.001,442.165
CUDA,1.3692,2.0943,730.354,477.487
CUDA,1.3491,2.2141,741.235,451.651
CUDA,1.5032,2.455,665.247,407.332
CUDA,2.4813,3.7194,403.015,268.861
CUDA,1.2766,2.0163,783.331,495.958
CUDA,1.3109,2.1566,762.835,463.693
CUDA,1.4881,2.3337,671.998,428.504
CUDA,1.0075,2.3517,992.556,425.224
CUDA,1.5863,2.4787,630.398,403.437
CUDA,1.7393,2.4936,574.944,401.027
CUDA,1.0419,2.3244,959.785,430.219
CUDA,1.3481,2.1008,741.785,476.009
CUDA,1.3152,2.1646,760.341,461.979
CUDA,1.4159,2.2167,706.265,451.121
CUDA,1.0948,1.9737,913.409,506.663
CUDA,1.2489,1.9117,800.705,523.095
CUDA,1.3675,2.0886,731.261,478.79
CUDA,1.9457,2.8196,513.954,354.66
CUDA,1.1644,2.3961,858.811,417.345
CUDA,1.444,2.355,692.521,424.628
CUDA,1.4269,2.1752,700.82,459.728
CUDA,1.4117,2.1393,708.366,467.443
CUDA,1.1573,3.3475,864.08,298.73
CUDA,0.9765,3.0572,1024.07,327.097
CUDA,1.3245,2.3021,755.002,434.386
CUDA,1.2065,2.133,828.844,468.823
CUDA,1.1899,2.5353,840.407,394.431
CUDA,1.3256,2.1698,754.375,460.872
CUDA,1.3815,2.2613,723.851,442.223
CUDA,1.1008,2.5194,908.43,396.92
CUDA,1.165,2.4406,858.369,409.735
CUDA,1.2617,2.2678,792.581,440.956
CUDA,1.3027,2.4329,767.636,411.032
CUDA,1.5693,2.3993,637.227,416.788
CUDA,1.4041,2.2167,712.2,451.121
CUDA,1.3411,2.128,745.657,469.925
CUDA,1.6105,2.5051,620.925,399.186
CUDA,1.8222,2.5604,548.787,390.564
CUDA,1.2812,2.3289,780.518,429.387
CUDA,1.3454,2.1582,743.273,463.349
CUDA,1.4419,2.2228,693.529,449.883
CUDA,1.4611,2.2197,684.416,450.511
CUDA,1.4551,2.2352,687.238,447.387
CUDA,1.5997,2.4347,625.117,410.728
CUDA,1.5128,2.4001,661.026,416.649
CUDA,1.7063,2.4083,586.063,415.231
CUDA,1.4256,2.1467,701.459,465.831
CUDA,1.6094,2.3725,621.35,421.496
CUDA,1.495,2.2671,668.896,441.092
CUDA,1.4341,2.2062,697.301,453.268
CUDA,1.3075,2.3043,764.818,433.971
CUDA,1.5788,2.4282,633.392,411.828
CUDA,1.7714,2.5331,564.525,394.773
CUDA,1.1321,1.8981,883.314,526.843
CUDA,1.34,2.1387,746.269,467.574
CUDA,1.3173,2.0478,759.129,488.329
CUDA,1.456,2.1817,686.813,458.358
CUDA,1.2843,2.1022,778.634,475.692
CUDA,1.6832,2.8225,594.106,354.296
CUDA,1.0807,2.4803,925.326,403.177
CUDA,1.3125,2.0959,761.905,477.122
CUDA,1.4123,2.2143,708.065,451.61
CUDA,1.3428,2.1155,744.713,472.702
CUDA,1.3196,2.0556,757.805,486.476
CUDA,1.3246,2.0202,754.945,495
CUDA,1.5234,2.4375,656.426,410.256
CUDA,1.5056,2.3207,664.187,430.904
CUDA,1.5148,2.2058,660.153,453.35
CUDA,1.3086,2.0228,764.175,494.364
CUDA,1.416,2.2483,706.215,444.78
CUDA,1.4225,2.1256,702.988,470.455
CUDA,1.2519,1.9282,798.786,518.618
CUDA,1.3001,2.0005,769.172,499.875
CUDA,1.6193,3.4108,617.551,293.186
CUDA,1.5436,2.3148,647.836,432.003
CUDA,1.3306,2.0136,751.541,496.623
CUDA,1.3071,1.991,765.052,502.26
CUDA,1.3136,2.0057,761.267,498.579
CUDA,1.3079,1.9903,764.584,502.437
CUDA,1.2805,1.9317,780.945,517.679
CUDA,1.6002,2.5312,624.922,395.07
CUDA,1.3125,2.2646,761.905,441.579
CUDA,1.3664,14.4679,731.85,69.1185
CUDA,1.7353,2.5331,576.269,394.773
CUDA,1.533,2.3811,652.316,419.974
CUDA,1.5169,2.2453,659.239,445.375
CUDA,1.4001,2.1339,714.235,468.626
CUDA,1.4509,2.2047,689.227,453.576
CUDA,1.5873,2.3904,630.001,418.34
CUDA,1.6892,3.3367,591.996,299.697
CUDA,1.507,2.2924,663.57,436.224
CUDA,1.4579,2.2321,685.918,448.009
CUDA,1.4142,2.1186,707.114,472.01
CUDA,1.535,2.3493,651.466,425.659
CUDA,1.4698,2.3835,680.365,419.551
CUDA,1.2716,1.9608,786.411,509.996
CUDA,1.701,3.2271,587.889,309.876
CUDA,1.5252,2.3505,655.652,425.441
CUDA,1.291,2.0802,774.593,480.723
CUDA,1.4469,2.2011,691.133,454.318
CUDA,1.4439,2.1814,692.569,458.421
CUDA,1.5457,2.4308,646.956,411.387
CUDA,1.5557,2.4206,642.797,413.121
CUDA,3.0765,3.9157,325.045,255.382
CUDA,1.4591,2.274,685.354,439.754
CUDA,1.4465,2.2098,691.324,452.53
CUDA,1.5062,2.2859,663.922,437.464
CUDA,1.4253,2.3368,701.607,427.936
CUDA,1.4022,2.1633,713.165,462.257
CUDA,1.5098,2.4766,662.339,403.779
CUDA,1.8421,2.7578,542.859,362.608
CUDA,1.3577,2.1293,736.54,469.638
CUDA,1.4178,2.1845,705.318,457.771
CUDA,1.4164,2.1637,706.015,462.171
CUDA,1.6869,2.4942,592.803,400.93
CUDA,1.4605,2.2482,684.697,444.8
CUDA,1.3471,3.332,742.335,300.12
CUDA,1.2807,2.0142,780.823,496.475
CUDA,1.2832,1.9718,779.302,507.151
CUDA,1.4168,2.2346,705.816,447.507
CUDA,1.362,2.3006,734.214,434.669
CUDA,1.371,2.072,729.395,482.625
CUDA,1.2912,2.0068,774.473,498.306
CUDA,1.3445,2.0761,743.771,481.672
CUDA,2.9561,3.7226,338.284,268.629
CUDA,1.2808,1.9864,780.762,503.423
CUDA,1.2995,1.9813,769.527,504.719
CUDA,1.3073,2.3335,764.935,428.541
CUDA,1.3085,2.0075,764.234,498.132
CUDA,1.374,2.1618,727.802,462.577
CUDA,1.3601,2.0915,735.24,478.126
CUDA,1.6745,3.1542,597.193,317.038
CUDA,1.3024,1.9941,767.813,501.479
CUDA,1.4634,2.2183,683.34,450.796
CUDA,1.4792,2.269,676.041,440.723
CUDA,1.5044,2.3212,664.717,430.812
CUDA,1.4712,2.2486,679.717,444.721
CUDA,1.4434,2.1622,692.809,462.492
CUDA,1.7581,2.6627,568.796,375.559
CUDA,1.7331,2.481,577.001,403.063
CUDA,1.439,2.1966,694.927,455.249
CUDA,1.3136,2.0095,761.267,497.636
CUDA,1.4626,2.2074,683.714,453.022
CUDA,1.2879,1.9926,776.458,501.857
CUDA,1.2722,1.951,786.04,512.558
CUDA,1.2814,3.094,780.396,323.206
CUDA,1.3122,2.0646,762.079,484.355
CUDA,1.2395,1.9225,806.777,520.156
CUDA,1.3983,2.2265,715.154,449.135
CUDA,1.3981,2.0758,715.256,481.742
CUDA,1.4352,2.1988,696.767,454.794
CUDA,1.4156,2.1952,706.414,455.539
CUDA,1.4172,4.0305,705.617,248.108
CUDA,1.6373,2.4094,610.762,415.041
CUDA,1.8534,2.6614,539.549,375.742
CUDA,1.5217,2.3525,657.16,425.08
CUDA,1.5116,2.3782,661.551,420.486
CUDA,1.3848,2.1333,722.126,468.757
CUDA,1.3762,2.0835,726.639,479.962
CUDA,1.6768,3.3635,596.374,297.309
CUDA,1.6795,2.4923,595.415,401.236
CUDA,1.4475,2.2372,690.846,446.987
CUDA,1.4326,2.1817,698.032,458.358
CUDA,1.433,2.1509,697.837,464.922
CUDA,1.2607,1.983,793.21,504.286
CUDA,1.5556,2.3598,642.839,423.765
CUDA,1.3362,2.0761,748.391,481.672
CUDA,1.5879,2.3831,629.763,419.621
CUDA,1.3525,2.1968,739.372,455.208
CUDA,1.3536,2.2386,738.771,446.708
CUDA,1.3725,2.3225,728.597,430.57
CUDA,1.3954,2.2612,716.64,442.243
CUDA,1.3679,2.1403,731.048,467.224
CUDA,1.4349,3.0297,696.913,330.066
CUDA,1.6123,2.6323,620.232,379.896
CUDA,1.4666,2.1726,681.849,460.278
CUDA,1.4618,2.2652,684.088,441.462
CUDA,1.4922,2.281,670.151,438.404
CUDA,1.4156,2.3041,706.414,434.009
CUDA,1.5286,2.3957,654.193,417.415
CUDA,1.7513,3.5159,571.004,284.422
CUDA,1.3415,2.2221,745.434,450.025
CUDA,1.4018,2.2257,713.369,449.297
CUDA,1.3797,2.1482,724.795,465.506
CUDA,1.4344,2.3434,697.156,426.73
CUDA,1.3905,2.1353,719.166,468.318
CUDA,1.2755,1.9916,784.006,502.109
CUDA,1.8445,3.1684,542.152,315.617
CUDA,1.5131,2.3147,660.895,432.021
CUDA,1.3326,2.1604,750.413,462.877
CUDA,1.3365,2.0913,748.223,478.171
CUDA,1.3378,2.1449,747.496,466.222
CUDA,1.3955,2.2214,716.589,450.167
CUDA,1.4192,2.3859,704.622,419.129
CUDA,1.6171,2.7841,618.391,359.183
CUDA,1.4893,2.2784,671.456,438.905
CUDA,1.3181,2.1587,758.668,463.242
CUDA,1.5107,2.3241,661.945,430.274
CUDA,1.4742,2.2762,678.334,439.329
CUDA,1.4722,2.2803,679.255,438.539
CUDA,1.4189,2.1855,704.771,457.561
CUDA,1.7947,3.2497,557.196,307.721
CUDA,1.4165,2.3481,705.965,425.876
CUDA,1.408,2.2997,710.227,434.839
CUDA,1.3653,2.1578,732.44,463.435
CUDA,1.2403,1.9792,806.257,505.255
CUDA,1.3061,2.2191,765.638,450.633
CUDA,1.3281,2.0898,752.955,478.515
CUDA,1.7984,3.7746,556.05,264.929
CUDA,1.627,2.6021,614.628,384.305
CUDA,1.5037,2.3322,665.026,428.78
CUDA,1.4743,2.3015,678.288,434.499
CUDA,1.4096,2.2804,709.421,438.52
CUDA,1.4637,2.3895,683.2,418.498
CUDA,1.7569,3.4631,569.184,288.759
CUDA,1.5059,2.4062,664.055,415.593
CUDA,1.2849,2.1466,778.271,465.853
CUDA,1.4446,2.265,692.233,441.501
CUDA,1.5179,2.3051,658.805,433.821
CUDA,1.4681,2.3201,681.153,431.016
CUDA,1.3902,2.1963,719.321,455.311
CUDA,1.4979,2.3902,667.601,418.375
CUDA,1.5258,2.3425,655.394,426.894
CUDA,1.238,1.9287,807.754,518.484
CUDA,1.275,1.9935,784.314,501.63
CUDA,1.2809,1.9846,780.701,503.88
CUDA,1.5472,2.4438,646.329,409.199
CUDA,1.4529,2.3562,688.279,424.412
CUDA,1.4189,3.286,704.771,304.321
CUDA,1.3741,2.1879,727.749,457.059
CUDA,1.3594,2.1233,735.619,470.965
CUDA,1.3185,2.0467,758.438,488.591
CUDA,1.604,2.4614,623.441,406.273
CUDA,1.3147,2.0566,760.63,486.239
CUDA,1.3813,2.0912,723.956,478.194
CUDA,1.3496,3.8432,740.96,260.2
CUDA,1.6376,2.4357,610.65,410.56
CUDA,1.3828,2.1223,723.17,471.187
CUDA,1.352,2.1676,739.645,461.34
CUDA,1.3239,2.0837,755.344,479.916
CUDA,1.4397,2.3263,694.589,429.867
CUDA,1.5511,2.365,644.704,422.833
CUDA,1.5948,3.1106,627.038,321.481
CUDA,1.4699,2.2574,680.318,442.988
CUDA,1.497,2.2684,668.003,440.839
CUDA,1.6022,2.4327,624.142,411.066
CUDA,1.5638,2.3691,639.468,422.101
CUDA,1.452,2.2166,688.705,451.141
CUDA,1.427,2.1927,700.771,456.059
CUDA,1.7459,2.7764,572.771,360.179
CUDA,1.7704,2.527,564.844,395.726
CUDA,1.5702,2.4906,636.862,401.51
CUDA,1.4111,2.3016,708.667,434.48
CUDA,1.3847,2.1958,722.178,455.415
CUDA,1.4857,2.3496,673.083,425.604
CUDA,1.3859,2.6091,721.553,383.274
CUDA,2.8131,3.6413,355.48,274.627
CUDA,1.6956,2.574,589.762,388.5
CUDA,1.4489,2.205,690.179,453.515
CUDA,1.303,2.0679,767.46,483.582
CUDA,1.4524,2.2133,688.516,451.814
CUDA,1.4523,2.2141,688.563,451.651
CUDA,1.3661,3.4768,732.011,287.621
CUDA,1.8258,2.8103,547.705,355.834
CUDA,1.4566,2.2596,686.53,442.556
CUDA,1.4588,2.264,685.495,441.696
CUDA,1.5987,2.3373,625.508,427.844
CUDA,1.4327,2.1749,697.983,459.791
CUDA,1.4483,2.2301,690.465,448.41
CUDA,1.5417,3.1141,648.635,321.12
CUDA,1.2709,2.0344,786.844,491.545
CUDA,1.3836,2.2051,722.752,453.494
CUDA,1.4806,2.2378,675.402,446.867
CUDA,1.3045,2.0621,766.577,484.943
CUDA,1.5059,2.3217,664.055,430.719
CUDA,1.5067,2.2085,663.702,452.796
CUDA,1.8734,3.3691,533.789,296.815
CUDA,1.3489,2.1757,741.345,459.622
CUDA,1.3198,2.0356,757.691,491.256
CUDA,1.3224,2.0255,756.201,493.705
CUDA,1.2852,2.0117,778.089,497.092
CUDA,1.314,2.0291,761.035,492.829
CUDA,1.2937,1.9962,772.977,500.952
CUDA,1.4539,2.2551,687.805,443.439
CUDA,1.3535,2.0593,738.825,485.602
CUDA,1.3552,2.1071,737.898,474.586
CUDA,1.3936,2.1439,717.566,466.44
CUDA,1.2305,1.9085,812.678,523.972
CUDA,1.3842,2.1026,722.439,475.602
CUDA,1.2818,1.9849,780.153,503.804
CUDA,1.2814,2.209,780.396,452.694
CUDA,1.3887,2.9244,720.098,341.951
CUDA,1.603,2.3775,623.83,420.61
CUDA,1.5285,2.3146,654.236,432.04
CUDA,1.4867,2.2211,672.631,450.227
CUDA,1.5668,2.4379,638.244,410.189
CUDA,1.373,2.0894,728.332,478.606
CUDA,1.4192,2.1873,704.622,457.185
CUDA,1.5824,3.2407,631.951,308.575
CUDA,1.3414,2.0765,745.49,481.58
CUDA,1.3183,2.0779,758.553,481.255
CUDA,1.3154,2.0352,760.225,491.352
CUDA,1.2996,1.9972,769.468,500.701
CUDA,1.4145,2.1316,706.964,469.131
CUDA,1.473,2.432,678.887,411.184
CUDA,1.7741,3.7256,563.666,268.413
CUDA,1.7716,3.3337,564.461,299.967
CUDA,1.5452,2.3676,647.165,422.369
CUDA,1.4443,2.1955,692.377,455.477
CUDA,1.5982,2.3593,625.704,423.855
CUDA,1.285,2.0258,778.21,493.632
CUDA,1.3508,2.0991,740.302,476.395
CUDA,1.5735,2.4359,635.526,410.526
CUDA,1.594,2.6209,627.353,381.548
CUDA,1.2229,1.9268,817.728,518.995
CUDA,1.4199,2.17,704.275,460.829
CUDA,1.3714,2.1086,729.182,474.248
CUDA,1.2769,1.9838,783.147,504.083
CUDA,1.4734,2.2497,678.702,444.504
CUDA,1.6976,2.9144,589.067,343.124
CUDA,1.512,2.276,661.376,439.367
CUDA,1.2961,2.1159,771.545,472.612
CUDA,1.541,2.5707,648.929,388.999
CUDA,1.4068,2.1278,710.833,469.969
CUDA,1.4245,2.1891,702.001,456.809
CUDA,1.4565,2.3674,686.577,422.404
CUDA,1.8129,3.3449,551.602,298.963
CUDA,1.5913,2.458,628.417,406.835
CUDA,1.48,2.2622,675.676,442.048
CUDA,1.4994,2.3052,666.933,433.802
CUDA,1.5994,2.5053,625.234,399.154
CUDA,1.4403,2.1924,694.3,456.121
CUDA,1.4303,2.2577,699.154,442.929
CUDA,2.9404,3.7273,340.09,268.291
CUDA,1.3102,2.0283,763.242,493.024
CUDA,1.5561,2.3619,642.632,423.388
CUDA,1.4974,2.3094,667.824,433.013
CUDA,1.4374,2.2063,695.701,453.248
CUDA,1.4688,2.3016,680.828,434.48
CUDA,1.5373,3.6239,650.491,275.946
CUDA,1.4972,2.2959,667.913,435.559
CUDA,1.53,2.3909,653.595,418.253
CUDA,1.4646,2.2626,682.78,441.969
CUDA,1.4649,2.2683,682.64,440.859
CUDA,1.5592,2.3576,641.355,424.16
